StateNme,code,year,export50,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Kuwait,690,1980,88.85138917159834,2.0,0.0,690,0.0,22.0,,0.0,,0.0,690.0,3.0,690.0,3.0,,1.0,0.0,136.17747504447394,1757.0,0.09,53.33,98.333,1.0,132.71259252565966,111.45892322944457,94.57848519061727,3.9764990246125107,0.8272834748889629,0.6611375341992017,1.0
Laos,812,1980,,0.0,,812,1.0,0.0,812.0,2.0,812.0,2.0,812.0,1.0,812.0,1.0,,,0.0,136.17747504447394,,0.069,0.998,93.0,1.0,132.71259252565966,111.45892322944457,94.57848519061727,-0.0020020026706730793,-1.0020640125186968,,0.0
Libya,620,1980,99.99999993153712,8.0,0.0,620,1.0,0.0,620.0,2.0,620.0,2.0,620.0,6.0,620.0,6.0,1.0,2.0,0.0,136.17747504447394,1862.0,0.072,20.404,98.0,1.0,132.71259252565966,111.45892322944457,94.57848519061727,3.0157309600606803,-1.0020640125186968,0.7011006687112461,3.0
Nigeria,475,1980,,1.0,0.0,475,0.0,15.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,136.17747504447394,2058.0000000000005,0.386,3.449,82.75,1.0,132.71259252565966,111.45892322944457,94.57848519061727,1.2380843339547039,0.6873604416375674,0.771221535207713,1.0
Oman,698,1980,96.1620857524839,2.0,0.0,698,0.0,5.0,,0.0,,0.0,698.0,2.0,698.0,2.0,1.0,,0.0,136.17747504447394,285.0,0.015,11.551,98.571,1.0,132.71259252565966,111.45892322944457,94.57848519061727,2.446772013306543,0.23074012503401078,-0.3634837846120019,1.0
Qatar,694,1980,,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,136.17747504447394,475.5344262295082,0.016,91.012,94.6,1.0,132.71259252565966,111.45892322944457,94.57848519061727,4.51099136595488,-1.0020640125186968,-0.1154871939758161,0.0
Saudi Arabia,670,1980,99.18750179249628,4.0,0.0,670,0.0,502.0,670.0,2.0,670.0,2.0,,0.0,,0.0,,2.0,0.0,136.17747504447394,10269.499999999998,0.014,36.654,95.0,1.0,132.71259252565966,111.45892322944457,94.57848519061727,3.601522562895685,1.5878964085265765,2.137643228933331,2.0
Syria,652,1980,78.85560825656476,5.0,0.0,652,0.0,12.0,652.0,7.0,652.0,7.0,652.0,8.0,652.0,8.0,1.0,4.0,1.0,136.17747504447394,158.0,0.144,4.585,93.75,1.0,132.71259252565966,111.45892322944457,94.57848519061727,1.522790105708428,0.6007530582217155,-0.6162515503526783,5.0
Trinidad and Tobago,52,1980,92.8255459571078,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,136.17747504447394,212.0,0.665,18.789,98.5,1.0,132.71259252565966,111.45892322944457,94.57848519061727,2.9332715922113857,-1.0020640125186968,-0.49444650732754375,0.0
United Arab Emirates,696,1980,,3.0,0.0,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,136.17747504447394,1734.8910000000003,0.017,153.448,95.333,1.0,132.71259252565966,111.45892322944457,94.57848519061727,5.033361747419387,-1.0020640125186968,0.652486619286601,0.0
Venezuela,101,1980,94.01329508411813,3.0,0.0,101,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,136.17747504447394,2228.0,0.739,12.029,90.833,1.0,132.71259252565966,111.45892322944457,94.57848519061727,2.4873204010119356,0.9322959980922098,0.8279405361216743,2.0
Yemen People's Republic,680,1980,,6.0,,,,20.0,680.0,1.0,680.0,1.0,,0.0,,0.0,1.0,2.0,1.0,136.17747504447394,,0.09,3.114,72.6,1.0,132.71259252565966,111.45892322944457,94.57848519061727,1.1359080734118066,0.7935161546476001,-1.8481868671366364,3.0
Algeria,615,1981,97.97747843703904,5.0,0.0,615,0.0,2.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,120.40613554561209,1029.2794520547943,0.196,10.016,74.0,1.0,136.17747504447394,129.7654010385819,104.95282705877563,2.3041838143577427,-0.17539970459416257,0.3160696979091923,1.0
Angola,540,1981,82.12398696469798,4.0,0.0,540,0.0,0.0,540.0,4.0,540.0,4.0,540.0,6.0,540.0,6.0,2.0,,1.0,120.40613554561209,145.31720547945207,0.073,3.251,53.333,1.0,136.17747504447394,129.7654010385819,104.95282705877563,1.1789626413217682,-1.0020640125186968,-0.6494740256916356,2.0
Congo,484,1981,,1.0,1.0,484,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,120.40613554561209,79.54816438356166,0.114,3.125,79.4,1.0,136.17747504447394,129.7654010385819,104.95282705877563,1.1394342831883648,0.3109571970130073,-0.8709912521444432,0.0
Gabon,481,1981,82.53299908984386,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,120.40613554561209,153.24964383561644,0.183,12.476,86.714,1.0,136.17747504447394,129.7654010385819,104.95282705877563,2.523806798745557,0.3109571970130073,-0.6284444058302129,1.0
Iran,630,1981,,0.0,0.0,630,1.0,0.0,630.0,6.0,630.0,6.0,630.0,1.0,630.0,1.0,3.0,1.0,2.0,120.40613554561209,1321.0312328767125,0.122,5.508,92.0,1.0,136.17747504447394,129.7654010385819,104.95282705877563,1.7062015808664084,-1.0020640125186968,0.4720442360224861,4.0
Iraq,645,1981,,3.0,0.0,645,1.0,0.0,645.0,2.0,645.0,2.0,645.0,7.0,645.0,7.0,4.0,2.0,2.0,120.40613554561209,906.9068493150684,0.082,9.912,92.6,1.0,136.17747504447394,129.7654010385819,104.95282705877563,2.293746144326841,-1.0020640125186968,0.24018435288357437,6.0
Kuwait,690,1981,83.60010003869243,2.0,0.0,690,0.0,25.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,120.40613554561209,1186.9999999999998,0.261,45.319,98.333,1.0,136.17747504447394,129.7654010385819,104.95282705877563,3.8137263706030358,0.8714678505497172,0.404124348527705,1.0
Laos,812,1981,,0.0,,812,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,120.40613554561209,,0.069,1.078,93.0,1.0,136.17747504447394,129.7654010385819,104.95282705877563,0.07510747248680548,-1.0020640125186968,,0.0
Libya,620,1981,99.6288503928765,8.0,0.0,620,1.0,0.0,620.0,55.0,620.0,55.0,620.0,9.0,620.0,9.0,1.0,2.0,0.0,120.40613554561209,1253.0,0.072,18.54,98.0,1.0,136.17747504447394,129.7654010385819,104.95282705877563,2.919930560137709,-1.0020640125186968,0.43827729778771923,3.0
Nigeria,475,1981,97.06344808945865,2.0,0.0,475,0.0,16.0,,0.0,,0.0,475.0,2.0,475.0,2.0,,1.0,0.0,120.40613554561209,1439.6,0.386,3.188,82.75,1.0,136.17747504447394,129.7654010385819,104.95282705877563,1.1593937609279688,0.711723131457646,0.5277861953387488,1.0
Oman,698,1981,94.12768728334692,2.0,0.0,698,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,120.40613554561209,329.99999999999994,0.015,12.421,98.571,1.0,136.17747504447394,129.7654010385819,104.95282705877563,2.5193885885620566,0.4346195033231767,-0.2953268462584417,1.0
Qatar,694,1981,,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,120.40613554561209,421.1095890410959,0.016,79.896,94.6,1.0,136.17747504447394,129.7654010385819,104.95282705877563,4.3807257889408335,-1.0020640125186968,-0.17694411687304665,0.0
Saudi Arabia,670,1981,99.2703975191958,4.0,0.0,670,0.0,659.0,670.0,1.0,670.0,1.0,670.0,2.0,670.0,2.0,,2.0,0.0,120.40613554561209,10256.0,0.014,34.696,95.0,1.0,136.17747504447394,129.7654010385819,104.95282705877563,3.546624406533065,1.6287535968327191,2.1363156218260198,2.0
Syria,652,1981,79.01220500285143,4.0,0.0,652,0.0,11.0,652.0,6.0,652.0,6.0,652.0,2.0,652.0,2.0,1.0,4.0,1.0,120.40613554561209,163.99999999999997,0.144,4.587,93.75,1.0,136.17747504447394,129.7654010385819,104.95282705877563,1.523226215615035,0.5660156812723225,-0.601250796790786,5.0
Trinidad and Tobago,52,1981,89.57954210208392,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,120.40613554561209,189.0,0.67,18.945,98.5,1.0,136.17747504447394,129.7654010385819,104.95282705877563,2.941540044470564,-1.0020640125186968,-0.5429843958860523,0.0
United Arab Emirates,696,1981,,3.0,0.0,696,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,120.40613554561209,1540.2999999999995,0.017,148.159,95.333,1.0,136.17747504447394,129.7654010385819,104.95282705877563,4.998286021415049,-1.0020640125186968,0.5723828084750104,0.0
Venezuela,101,1981,92.84708287368775,3.0,0.0,101,0.0,30.0,101.0,8.0,101.0,8.0,,0.0,,0.0,,2.0,0.0,120.40613554561209,2163.0,0.739,11.706,90.833,1.0,136.17747504447394,129.7654010385819,104.95282705877563,2.460101530869029,0.9322959980922098,0.8066658497300886,2.0
Yemen People's Republic,680,1981,,10.0,,,,16.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,1.0,120.40613554561209,,0.09,3.168,72.6,1.0,136.17747504447394,129.7654010385819,104.95282705877563,1.1531004739521795,0.711723131457646,-1.8481868671366364,3.0
Algeria,615,1982,97.93673255653442,5.0,0.0,615,0.0,2.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,104.10374289174786,1039.6561643835616,0.204,10.151,74.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.317572222802294,-0.17539970459416257,0.32217485257460354,1.0
Angola,540,1982,,4.0,0.0,540,0.0,0.0,540.0,1.0,540.0,1.0,540.0,6.0,540.0,6.0,2.0,,1.0,104.10374289174786,130.1317808219178,0.073,3.158,53.333,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.1499389158334503,-1.0020640125186968,-0.6923476539496927,2.0
Congo,484,1982,,1.0,1.0,484,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,104.10374289174786,88.31572602739726,0.114,3.506,79.4,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.2544757864990428,0.3109571970130073,-0.8347011268765292,0.0
Gabon,481,1982,84.62258223926808,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,104.10374289174786,156.0534794520548,0.183,12.119,86.714,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.4947744689863502,0.3109571970130073,-0.6212129110038779,1.0
Iran,630,1982,,0.0,0.0,630,1.0,0.0,630.0,6.0,630.0,6.0,,0.0,,0.0,3.0,1.0,2.0,104.10374289174786,2396.924383561644,0.106,5.694,92.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.7394129888558458,-1.0020640125186968,0.8810512800106783,4.0
Iraq,645,1982,,3.0,0.0,645,1.0,0.0,645.0,1.0,645.0,1.0,645.0,12.0,645.0,12.0,4.0,2.0,3.0,104.10374289174786,988.180821917808,0.082,9.291,92.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.2290461896591753,-1.0020640125186968,0.2914076865611968,6.0
Kuwait,690,1982,75.64603103339887,2.0,0.0,690,0.0,26.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,104.10374289174786,862.0,0.277,39.129,98.333,1.0,120.40613554561209,120.22911782727795,111.77732962513873,3.6668638800562556,0.8847701031021495,0.21032907487872937,1.0
Laos,812,1982,,0.0,,812,1.0,0.0,812.0,6.0,812.0,6.0,,0.0,,0.0,,,0.0,104.10374289174786,,0.069,1.147,93.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,0.13714983814723367,-1.0020640125186968,,0.0
Libya,620,1982,,8.0,0.0,620,1.0,0.0,620.0,1.0,620.0,1.0,,0.0,,0.0,1.0,2.0,0.0,104.10374289174786,1176.0,0.072,17.287,98.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.8499547739406497,-1.0020640125186968,0.3982891255450729,3.0
Nigeria,475,1982,,2.0,0.0,475,0.0,18.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,104.10374289174786,1287.0,0.386,2.897,82.75,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.0636757187872132,0.7553717205035912,0.4553269070857753,1.0
Oman,698,1982,92.32951168145206,2.0,0.0,698,0.0,9.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,104.10374289174786,338.0,0.015,13.031,98.857,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.567331134162769,0.48395965944824365,-0.28397792949149786,1.0
Qatar,694,1982,,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,104.10374289174786,344.5249315068494,0.016,65.226,94.6,1.0,120.40613554561209,120.22911782727795,111.77732962513873,4.177858162449918,-1.0020640125186968,-0.27487521414451743,0.0
Saudi Arabia,670,1982,98.78636972125908,4.0,0.0,670,0.0,610.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,104.10374289174786,6961.0,0.014,30.207,95.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,3.4080736856015874,1.617461429447453,1.761468635534767,2.0
Syria,652,1982,74.70377320042685,4.0,0.0,652,0.0,11.0,652.0,16.0,652.0,16.0,652.0,4.0,652.0,4.0,1.0,4.0,1.0,104.10374289174786,154.99999999999997,0.144,4.45,93.75,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.4929040961781488,0.5660156812723225,-0.6239180869723094,5.0
Trinidad and Tobago,52,1982,87.27473635441612,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,104.10374289174786,176.99999999999997,0.679,18.21,98.5,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.9019708937395166,-1.0020640125186968,-0.5701541437990062,0.0
United Arab Emirates,696,1982,,3.0,0.0,696,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0,104.10374289174786,1361.8,0.017,134.427,95.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,4.901021300769924,-0.17539970459416257,0.49163505832924026,0.0
Venezuela,101,1982,94.9870259876472,3.0,0.0,101,0.0,28.0,101.0,15.0,101.0,15.0,101.0,7.0,101.0,7.0,,2.0,1.0,104.10374289174786,1954.0,0.739,11.16,90.833,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.412335956953165,0.9095798201511706,0.7346967608663969,2.0
Yemen People's Republic,680,1982,,10.0,,,,19.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,1.0,104.10374289174786,,0.09,3.178,72.6,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.1562520681145243,0.7750528503893327,-1.8481868671366364,3.0
Algeria,615,1983,98.32378912820498,6.0,0.0,615,0.0,6.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,90.40092164446459,1026.9339726027397,0.205,10.352,74.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.337179737758545,0.3109571970130073,0.31468309132607675,1.0
Angola,540,1983,,4.0,0.0,540,0.0,0.0,,0.0,,0.0,540.0,4.0,540.0,4.0,2.0,,1.0,90.40092164446459,178.44904109589044,0.073,3.082,53.333,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.125578736897924,-1.0020640125186968,-0.5667988336954173,2.0
Congo,484,1983,87.63897471433879,1.0,1.0,484,0.0,7.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,104.06630136986304,0.114,3.81,79.4,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.3376291891386096,0.37773247023791245,-0.7759612134307184,0.0
Gabon,481,1983,79.46332148830882,2.0,1.0,481,0.0,5.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,90.40092164446459,157.59558904109588,0.183,12.171,86.714,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.4990560728924196,0.23074012503401078,-0.6172784132982488,1.0
Iran,630,1983,,0.0,0.0,630,1.0,0.0,630.0,8.0,630.0,8.0,630.0,2.0,630.0,2.0,3.0,1.0,1.0,90.40092164446459,2453.584657534246,0.104,5.754,92.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.749895265129356,-1.0020640125186968,0.8982115884540461,4.0
Iraq,645,1983,,3.0,0.0,645,1.0,0.0,,0.0,,0.0,645.0,5.0,645.0,5.0,4.0,2.0,3.0,90.40092164446459,1105.7287671232873,0.082,8.448,92.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.1339297269639057,-1.0020640125186968,0.3599732130229903,6.0
Kuwait,690,1983,79.08972145106567,2.0,0.0,690,0.0,28.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,90.40092164446459,1117.0,0.277,36.484,98.333,1.0,104.10374289174786,104.9702666939415,116.76017353039163,3.596873808317912,0.9095798201511706,0.36624434225347,1.0
Laos,812,1983,,0.0,,812,1.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,,0.069,1.193,93.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,0.1764711431157791,-1.0020640125186968,,0.0
Libya,620,1983,98.79747326717136,8.0,0.0,620,1.0,0.0,620.0,15.0,620.0,15.0,620.0,20.0,620.0,20.0,1.0,2.0,0.0,90.40092164446459,1151.0,0.072,16.287,98.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.7903672435914237,-1.0020640125186968,0.3848673640660081,3.0
Nigeria,475,1983,94.4070144110032,2.0,0.0,475,0.0,18.0,475.0,4.0,475.0,4.0,475.0,5.0,475.0,5.0,,1.0,0.0,90.40092164446459,1235.5,0.303,2.599,82.75,1.0,104.10374289174786,104.9702666939415,116.76017353039163,0.9551267556593532,0.7553717205035912,0.42936082774841533,1.0
Oman,698,1983,91.78732636855288,2.0,0.0,698,0.0,18.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,391.0,0.015,13.83,98.857,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.626840145676667,0.7553717205035912,-0.21364764327231622,0.0
Qatar,694,1983,,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,315.59890410958906,0.016,53.826,94.6,1.0,104.10374289174786,104.9702666939415,116.76017353039163,3.9857566218052014,-1.0020640125186968,-0.31630722080765145,0.0
Saudi Arabia,670,1983,,4.0,0.0,670,0.0,635.0,670.0,1.0,670.0,1.0,,0.0,,0.0,,2.0,0.0,90.40092164446459,4951.41,0.014,26.028,99.091,1.0,104.10374289174786,104.9702666939415,116.76017353039163,3.2591728816327374,1.6233615686252605,1.4573842379266266,2.0
Syria,652,1983,68.84713082398864,4.0,0.0,652,0.0,11.0,652.0,17.0,652.0,17.0,652.0,13.0,652.0,13.0,1.0,4.0,0.0,90.40092164446459,161.0,0.144,4.22,93.75,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.4398351280479205,0.5660156812723225,-0.608697008739318,5.0
Trinidad and Tobago,52,1983,83.47420981135755,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,160.00000000000003,0.679,16.895,98.5,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.8270177201662534,-1.0020640125186968,-0.6112029755530038,0.0
United Arab Emirates,696,1983,21.309762946488345,3.0,0.0,696,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,1293.022,0.017,123.286,95.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,4.814506859522532,-0.17539970459416257,0.45831000688943424,0.0
Venezuela,101,1983,95.42700894833888,3.0,0.0,101,0.0,38.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,90.40092164446459,1852.0,0.739,10.671,90.833,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.3675297816344276,1.007364799154939,0.6973714750185901,2.0
Yemen People's Republic,680,1983,,10.0,,,,14.0,,0.0,,0.0,680.0,1.0,680.0,1.0,1.0,1.0,0.0,90.40092164446459,,0.09,3.174,72.6,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.1549926221042173,0.6609719637723164,-1.8481868671366364,2.0
Algeria,615,1984,97.52970356356607,5.0,0.0,615,0.0,8.0,615.0,1.0,615.0,1.0,615.0,2.0,615.0,2.0,1.0,,0.0,84.41499950860053,1122.4890710382515,0.208,10.386,74.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.340458745422127,0.4346195033231767,0.3692805334804609,1.0
Angola,540,1984,,4.0,0.0,540,0.0,0.0,540.0,1.0,540.0,1.0,540.0,2.0,540.0,2.0,2.0,,1.0,84.41499950860053,203.95721311475413,0.073,3.059,53.333,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.1180880651687664,-1.0020640125186968,-0.5109329147794236,2.0
Congo,484,1984,91.75334532991576,1.0,1.0,484,0.0,8.0,,0.0,,0.0,,0.0,,0.0,,,0.0,84.41499950860053,116.54918032786884,0.114,3.989,79.4,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.3835405729232695,0.4346195033231767,-0.7341134942086229,0.0
Gabon,481,1984,,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,84.41499950860053,174.36147540983606,0.183,12.058,86.714,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.489728340067214,0.3109571970130073,-0.5763188522213831,1.0
Iran,630,1984,,0.0,0.0,630,1.0,0.0,630.0,21.0,630.0,21.0,630.0,5.0,630.0,5.0,3.0,1.0,1.0,84.41499950860053,2042.535519125683,0.107,5.521,92.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.7085590033019076,-1.0020640125186968,0.7658828525820498,4.0
Iraq,645,1984,,3.0,0.0,645,1.0,0.0,645.0,8.0,645.0,8.0,645.0,2.0,645.0,2.0,4.0,2.0,3.0,84.41499950860053,1227.983606557377,0.082,8.026,90.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.0826862718447248,-1.0020640125186968,0.4255008950099214,6.0
Kuwait,690,1984,82.77825927326522,2.0,0.0,690,0.0,28.0,,0.0,,0.0,690.0,1.0,690.0,1.0,,1.0,0.0,84.41499950860053,1229.0,0.277,34.696,98.333,1.0,90.40092164446459,92.973221348271,107.10065492697979,3.546624406533065,0.9095798201511706,0.4260239234419421,1.0
Laos,812,1984,,0.0,,812,1.0,0.0,812.0,3.0,812.0,3.0,812.0,6.0,812.0,6.0,,,0.0,84.41499950860053,,0.069,1.228,93.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,0.2053868297249507,-1.0020640125186968,,0.0
Libya,620,1984,98.42340236311908,10.0,0.0,620,1.0,0.0,620.0,9.0,620.0,9.0,620.0,11.0,620.0,11.0,1.0,2.0,0.0,84.41499950860053,1022.0,0.072,15.467,98.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.738708722056003,-1.0020640125186968,0.3117581386634662,3.0
Nigeria,475,1984,95.15198118019552,2.0,0.0,475,0.0,18.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,84.41499950860053,1388.0,0.19,2.417,82.75,1.0,90.40092164446459,92.973221348271,107.10065492697979,0.8825271017213459,0.7553717205035912,0.5039850775834839,1.0
Oman,698,1984,91.72287975367234,2.0,0.0,698,0.0,19.0,,0.0,,0.0,698.0,1.0,698.0,1.0,,,0.0,84.41499950860053,419.0,0.016,14.717,98.857,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.6890032881819756,0.7750528503893327,-0.17944798088285965,0.0
Qatar,694,1984,,3.0,0.0,694,0.0,0.0,,0.0,,0.0,694.0,1.0,694.0,1.0,,,0.0,84.41499950860053,353.0163934426229,0.016,46.454,94.6,1.0,90.40092164446459,92.973221348271,107.10065492697979,3.838462575653425,-1.0020640125186968,-0.2632276953313349,0.0
Saudi Arabia,670,1984,,4.0,0.0,670,0.0,537.0,670.0,4.0,670.0,4.0,670.0,10.0,670.0,10.0,,2.0,0.0,84.41499950860053,4534.080999999999,0.014,23.243,99.091,1.0,90.40092164446459,92.973221348271,107.10065492697979,3.1460040114322902,1.598301633056714,1.3824268018173715,2.0
Syria,652,1984,63.06101930984873,4.0,0.0,652,0.0,9.0,652.0,3.0,652.0,3.0,,0.0,,0.0,1.0,4.0,0.0,84.41499950860053,162.0,0.144,3.96,93.75,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.3762440252663892,0.48395965944824365,-0.6062030770420502,5.0
Trinidad and Tobago,52,1984,81.01057019450147,2.0,1.0,52,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,84.41499950860053,170.00000000000003,0.68,15.977,98.5,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.7711501880454343,-1.0020640125186968,-0.586669608079132,0.0
United Arab Emirates,696,1984,,3.0,0.0,696,0.0,8.0,,0.0,,0.0,696.0,1.0,696.0,1.0,,,0.0,84.41499950860053,1246.021,0.018,114.929,95.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,4.744314546394411,0.4346195033231767,0.43473311496503514,0.0
Venezuela,101,1984,93.13002993552756,3.0,0.0,101,0.0,37.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,84.41499950860053,1853.0,0.735,10.417,90.833,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.3434390870023116,0.9991082694882871,0.6977450996793192,2.0
Yemen People's Republic,680,1984,,10.0,,,,17.0,,0.0,,0.0,680.0,1.0,680.0,1.0,1.0,1.0,0.0,84.41499950860053,,0.09,3.147,72.6,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.1464496180822696,0.7343216856944987,-1.8481868671366364,2.0
Algeria,615,1985,97.52245609953238,4.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,78.06856784457442,1087.0290547945206,0.208,10.357,74.0,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.337662619606742,0.4346195033231767,0.3494582473482615,1.0
Angola,540,1985,,4.0,0.0,540,0.0,0.0,540.0,5.0,540.0,5.0,540.0,3.0,540.0,3.0,2.0,,1.0,78.06856784457442,232.49128767123287,0.073,3.009,53.333,1.0,84.41499950860053,84.29482966587985,95.4788734869999,1.1016077976479082,-1.0020640125186968,-0.4545352621345881,2.0
Congo,484,1985,93.25504111086336,1.0,1.0,484,0.0,7.0,,0.0,,0.0,,0.0,,0.0,,,0.0,78.06856784457442,115.16153424657534,0.114,3.848,82.6,1.0,84.41499950860053,84.29482966587985,95.4788734869999,1.34755353280346,0.37773247023791245,-0.7385890732246191,0.0
