StateNme,code,year,rent15,number,for_priv,ccode,revolutionaryleader,us_troops,ccode1_x,mie(2),ccode1_y,mie(4),ccode2_x,mie(2)_against,ccode2_y,mie(4)_against,rivalries_a,rivalries_b,rebels,price,barrels,v2x_polyarchy,e_gdppc,v2svstterr,v2svindep,lagged,roll_mean3,roll_mean5,log_gdppc,troops_yj,prod_yj,riv
Congo,484,1982,7.25092356913313,1.0,1.0,484,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,,0.0,104.10374289174786,88.31572602739726,0.114,3.506,79.4,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.2544757864990428,0.34978817402262213,-0.6728929193868017,0.0
Equatorial Guinea,411,1982,0.0,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,104.10374289174786,,0.097,2.407,97.5,1.0,120.40613554561209,120.22911782727795,111.77732962513873,0.8783811588009349,,-1.6570383506500863,1.0
Gabon,481,1982,7.49562339329986,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,104.10374289174786,156.0534794520548,0.183,12.119,86.714,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.4947744689863502,0.34978817402262213,-0.4690158194688172,1.0
Iran,630,1982,19.7882685941967,0.0,0.0,630,1.0,0.0,630.0,6.0,630.0,6.0,,0.0,,0.0,3.0,1.0,2.0,104.10374289174786,2396.924383561644,0.106,5.694,92.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.7394129888558458,-0.906575738573916,0.9462480899849369,4.0
Iraq,645,1982,20.0233110307364,3.0,0.0,645,1.0,0.0,645.0,1.0,645.0,1.0,645.0,12.0,645.0,12.0,4.0,2.0,3.0,104.10374289174786,988.180821917808,0.082,9.291,92.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.2290461896591753,-0.906575738573916,0.39415478467125614,6.0
Kuwait,690,1982,32.4824454817627,2.0,0.0,690,0.0,26.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,104.10374289174786,862.0,0.277,39.129,98.333,1.0,120.40613554561209,120.22911782727795,111.77732962513873,3.6668638800562556,0.8809714489521415,0.3179333790587107,1.0
Libya,620,1982,,8.0,0.0,620,1.0,0.0,620.0,1.0,620.0,1.0,,0.0,,0.0,1.0,2.0,0.0,104.10374289174786,1176.0,0.072,17.287,98.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.8499547739406497,-0.906575738573916,0.49451359179378285,3.0
Oman,698,1982,37.5141492944712,2.0,0.0,698,0.0,9.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,104.10374289174786,338.0,0.015,13.031,98.857,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.567331134162769,0.5113712287451517,-0.14861799846273394,1.0
Qatar,694,1982,35.2293531320697,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,104.10374289174786,344.5249315068494,0.016,65.226,94.6,1.0,120.40613554561209,120.22911782727795,111.77732962513873,4.177858162449918,-0.906575738573916,-0.13999515799555975,0.0
Saudi Arabia,670,1982,36.8350298892649,4.0,0.0,670,0.0,610.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,104.10374289174786,6961.0,0.014,30.207,95.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,3.4080736856015874,1.5326304182862327,1.764412981832888,2.0
United Arab Emirates,696,1982,22.8797386280149,3.0,0.0,696,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0,104.10374289174786,1361.8,0.017,134.427,95.0,1.0,120.40613554561209,120.22911782727795,111.77732962513873,4.901021300769924,-0.10996331867376945,0.5820554037397349,0.0
Venezuela,101,1982,12.7185086495916,3.0,0.0,101,0.0,28.0,101.0,15.0,101.0,15.0,101.0,7.0,101.0,7.0,,2.0,1.0,104.10374289174786,1954.0,0.739,11.16,90.833,1.0,120.40613554561209,120.22911782727795,111.77732962513873,2.412335956953165,0.9036023589188681,0.8095573611217873,2.0
Yemen People's Republic,680,1982,,10.0,,,,19.0,,0.0,,0.0,,0.0,,0.0,1.0,2.0,1.0,104.10374289174786,,0.09,3.178,72.6,1.0,120.40613554561209,120.22911782727795,111.77732962513873,1.1562520681145243,0.7805219356472454,-1.6570383506500863,3.0
Algeria,615,1983,16.5357512739164,6.0,0.0,615,0.0,6.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,90.40092164446459,1026.9339726027397,0.205,10.352,74.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.337179737758545,0.34978817402262213,0.416021204194888,1.0
Angola,540,1983,11.21929927694,4.0,0.0,540,0.0,0.0,,0.0,,0.0,540.0,4.0,540.0,4.0,2.0,,1.0,90.40092164446459,178.44904109589044,0.073,3.082,53.333,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.125578736897924,-0.906575738573916,-0.41718811613251194,2.0
Bahrain,692,1983,29.0419490949798,3.0,0.0,692,0.0,98.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,,0.049,17.766,94.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.877286518347509,1.2261598608528845,,0.0
Congo,484,1983,17.9104655007995,1.0,1.0,484,0.0,7.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,104.06630136986304,0.114,3.81,79.4,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.3376291891386096,0.41228863893663886,-0.6167086401703882,0.0
Equatorial Guinea,411,1983,0.0,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,90.40092164446459,,0.137,2.51,97.5,1.0,104.10374289174786,104.9702666939415,116.76017353039163,0.9202827531436925,,-1.6570383506500863,1.0
Gabon,481,1983,16.6994887937704,2.0,1.0,481,0.0,5.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,90.40092164446459,157.59558904109588,0.183,12.171,86.714,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.4990560728924196,0.2744950325015851,-0.4652665489945884,1.0
Iran,630,1983,15.9331788351053,0.0,0.0,630,1.0,0.0,630.0,8.0,630.0,8.0,630.0,2.0,630.0,2.0,3.0,1.0,1.0,90.40092164446459,2453.584657534246,0.104,5.754,92.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.749895265129356,-0.906575738573916,0.9622614149377191,4.0
Iraq,645,1983,20.5796519555524,3.0,0.0,645,1.0,0.0,,0.0,,0.0,645.0,5.0,645.0,5.0,4.0,2.0,3.0,90.40092164446459,1105.7287671232873,0.082,8.448,92.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.1339297269639057,-0.906575738573916,0.4585513324913029,6.0
Kuwait,690,1983,42.1070948445943,2.0,0.0,690,0.0,28.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,90.40092164446459,1117.0,0.277,36.484,98.333,1.0,104.10374289174786,104.9702666939415,116.76017353039163,3.596873808317912,0.9036023589188681,0.464438405320051,1.0
Libya,620,1983,,8.0,0.0,620,1.0,0.0,620.0,15.0,620.0,15.0,620.0,20.0,620.0,20.0,1.0,2.0,0.0,90.40092164446459,1151.0,0.072,16.287,98.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.7903672435914237,-0.906575738573916,0.4819182270531271,3.0
Oman,698,1983,41.0902547500145,2.0,0.0,698,0.0,18.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,391.0,0.015,13.83,98.857,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.626840145676667,0.7624420677227453,-0.08202778998304472,0.0
Qatar,694,1983,36.1362132278585,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,315.59890410958906,0.016,53.826,94.6,1.0,104.10374289174786,104.9702666939415,116.76017353039163,3.9857566218052014,-0.906575738573916,-0.17925321186215132,0.0
Saudi Arabia,670,1983,34.697295601868,4.0,0.0,670,0.0,635.0,670.0,1.0,670.0,1.0,,0.0,,0.0,,2.0,0.0,90.40092164446459,4951.41,0.014,26.028,99.091,1.0,104.10374289174786,104.9702666939415,116.76017353039163,3.2591728816327374,1.5376959141753759,1.482574839076759,2.0
United Arab Emirates,696,1983,23.6932140726226,3.0,0.0,696,0.0,2.0,,0.0,,0.0,,0.0,,0.0,,,0.0,90.40092164446459,1293.022,0.017,123.286,95.0,1.0,104.10374289174786,104.9702666939415,116.76017353039163,4.814506859522532,-0.10996331867376945,0.5508137336577692,0.0
Venezuela,101,1983,16.5476906655835,3.0,0.0,101,0.0,38.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,90.40092164446459,1852.0,0.739,10.671,90.833,1.0,104.10374289174786,104.9702666939415,116.76017353039163,2.3675297816344276,0.9924835456813814,0.7746619995190919,2.0
Yemen People's Republic,680,1983,,10.0,,,,14.0,,0.0,,0.0,680.0,1.0,680.0,1.0,1.0,1.0,0.0,90.40092164446459,,0.09,3.174,72.6,1.0,104.10374289174786,104.9702666939415,116.76017353039163,1.1549926221042173,0.6754766243903736,-1.6570383506500863,2.0
Algeria,615,1984,15.4490512271312,5.0,0.0,615,0.0,8.0,615.0,1.0,615.0,1.0,615.0,2.0,615.0,2.0,1.0,,0.0,84.41499950860053,1122.4890710382515,0.208,10.386,74.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.340458745422127,0.46540330148207043,0.4672884899343916,1.0
Angola,540,1984,14.0994665560488,4.0,0.0,540,0.0,0.0,540.0,1.0,540.0,1.0,540.0,2.0,540.0,2.0,2.0,,1.0,84.41499950860053,203.95721311475413,0.073,3.059,53.333,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.1180880651687664,-0.906575738573916,-0.3640318676362941,2.0
Bahrain,692,1984,31.8871060471681,3.0,0.0,692,0.0,98.0,,0.0,,0.0,692.0,1.0,692.0,1.0,,,0.0,84.41499950860053,,0.05,17.56,94.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.8656235882069705,1.2261598608528845,,0.0
Congo,484,1984,22.3319139805741,1.0,1.0,484,0.0,8.0,,0.0,,0.0,,0.0,,0.0,,,0.0,84.41499950860053,116.54918032786884,0.114,3.989,79.4,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.3835405729232695,0.46540330148207043,-0.5767236760241694,0.0
Equatorial Guinea,411,1984,0.0,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,84.41499950860053,,0.148,2.492,97.5,1.0,90.40092164446459,92.973221348271,107.10065492697979,0.9130856009252067,,-1.6570383506500863,1.0
Gabon,481,1984,20.103227987543,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,84.41499950860053,174.36147540983606,0.183,12.058,86.714,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.489728340067214,0.34978817402262213,-0.42625182408335394,1.0
Iran,630,1984,14.834775869565,0.0,0.0,630,1.0,0.0,630.0,21.0,630.0,21.0,630.0,5.0,630.0,5.0,3.0,1.0,1.0,84.41499950860053,2042.535519125683,0.107,5.521,92.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.7085590033019076,-0.906575738573916,0.8387022615604587,4.0
Iraq,645,1984,21.0730748199989,3.0,0.0,645,1.0,0.0,645.0,8.0,645.0,8.0,645.0,2.0,645.0,2.0,4.0,2.0,3.0,84.41499950860053,1227.983606557377,0.082,8.026,90.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.0826862718447248,-0.906575738573916,0.5200435560201309,6.0
Kuwait,690,1984,43.8536051297251,2.0,0.0,690,0.0,28.0,,0.0,,0.0,690.0,1.0,690.0,1.0,,1.0,0.0,84.41499950860053,1229.0,0.277,34.696,98.333,1.0,90.40092164446459,92.973221348271,107.10065492697979,3.546624406533065,0.9036023589188681,0.520534176287704,1.0
Libya,620,1984,,10.0,0.0,620,1.0,0.0,620.0,9.0,620.0,9.0,620.0,11.0,620.0,11.0,1.0,2.0,0.0,84.41499950860053,1022.0,0.072,15.467,98.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.738708722056003,-0.906575738573916,0.4132736682681992,3.0
Oman,698,1984,38.8599320861153,2.0,0.0,698,0.0,19.0,,0.0,,0.0,698.0,1.0,698.0,1.0,,,0.0,84.41499950860053,419.0,0.016,14.717,98.857,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.6890032881819756,0.7805219356472454,-0.049673342076121826,0.0
Qatar,694,1984,49.4302385895143,3.0,0.0,694,0.0,0.0,,0.0,,0.0,694.0,1.0,694.0,1.0,,,0.0,84.41499950860053,353.0163934426229,0.016,46.454,94.6,1.0,90.40092164446459,92.973221348271,107.10065492697979,3.838462575653425,-0.906575738573916,-0.12896350436820414,0.0
Saudi Arabia,670,1984,33.6838087918767,4.0,0.0,670,0.0,537.0,670.0,4.0,670.0,4.0,670.0,10.0,670.0,10.0,,2.0,0.0,84.41499950860053,4534.080999999999,0.014,23.243,99.091,1.0,90.40092164446459,92.973221348271,107.10065492697979,3.1460040114322902,1.5161539885194248,1.4129858328174885,2.0
United Arab Emirates,696,1984,25.7520260229299,3.0,0.0,696,0.0,8.0,,0.0,,0.0,696.0,1.0,696.0,1.0,,,0.0,84.41499950860053,1246.021,0.018,114.929,95.0,1.0,90.40092164446459,92.973221348271,107.10065492697979,4.744314546394411,0.46540330148207043,0.5287032676589093,0.0
Venezuela,101,1984,18.3191498331889,3.0,0.0,101,0.0,37.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,84.41499950860053,1853.0,0.735,10.417,90.833,1.0,90.40092164446459,92.973221348271,107.10065492697979,2.3434390870023116,0.9849988951946997,0.7750113719257677,2.0
Yemen People's Republic,680,1984,,10.0,,,,17.0,,0.0,,0.0,680.0,1.0,680.0,1.0,1.0,1.0,0.0,84.41499950860053,,0.09,3.147,72.6,1.0,90.40092164446459,92.973221348271,107.10065492697979,1.1464496180822696,0.7430847643623227,-1.6570383506500863,2.0
Algeria,615,1985,14.2827795193099,4.0,0.0,615,0.0,8.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,78.06856784457442,1087.0290547945206,0.208,10.357,74.0,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.337662619606742,0.46540330148207043,0.44867929586786653,1.0
Angola,540,1985,14.1586246957292,4.0,0.0,540,0.0,0.0,540.0,5.0,540.0,5.0,540.0,3.0,540.0,3.0,2.0,,1.0,78.06856784457442,232.49128767123287,0.073,3.009,53.333,1.0,84.41499950860053,84.29482966587985,95.4788734869999,1.1016077976479082,-0.906575738573916,-0.31042381246432654,2.0
Bahrain,692,1985,30.4149282702955,3.0,0.0,692,0.0,87.0,,0.0,,0.0,,0.0,,0.0,,,0.0,78.06856784457442,,0.05,15.992,94.0,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.772088597198099,1.2000503015097734,,0.0
Congo,484,1985,24.1675969162857,1.0,1.0,484,0.0,7.0,,0.0,,0.0,,0.0,,0.0,,,0.0,78.06856784457442,115.16153424657534,0.114,3.848,82.6,1.0,84.41499950860053,84.29482966587985,95.4788734869999,1.34755353280346,0.41228863893663886,-0.5809983964477232,0.0
Equatorial Guinea,411,1985,0.0,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,78.06856784457442,,0.148,2.533,97.5,1.0,84.41499950860053,84.29482966587985,95.4788734869999,0.9294043710195381,,-1.6570383506500863,1.0
Gabon,481,1985,23.5882761384965,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,78.06856784457442,172.7563287671233,0.183,11.341,86.714,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.428424477833193,0.34978817402262213,-0.429856586708041,1.0
Iran,630,1985,13.0111600545153,0.0,0.0,630,1.0,0.0,630.0,4.0,630.0,4.0,630.0,1.0,630.0,1.0,3.0,1.0,1.0,78.06856784457442,2205.2054794520545,0.108,5.256,92.0,1.0,84.41499950860053,84.29482966587985,95.4788734869999,1.6593702811823094,-0.906575738573916,0.8897541642789202,4.0
Iraq,645,1985,23.6158838462632,3.0,0.0,645,1.0,8.0,645.0,1.0,645.0,1.0,645.0,2.0,645.0,2.0,4.0,2.0,3.0,78.06856784457442,1425.2920547945207,0.08,7.826,92.0,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.0574515237882207,0.46540330148207043,0.6098122982994683,6.0
Kuwait,690,1985,34.8846039767679,2.0,0.0,690,0.0,25.0,,0.0,,0.0,690.0,1.0,690.0,1.0,,1.0,0.0,78.06856784457442,1127.0000000000002,0.273,32.001,98.333,1.0,84.41499950860053,84.29482966587985,95.4788734869999,3.4657671523114555,0.8688244867729452,0.46962249703626074,1.0
Libya,620,1985,,9.0,0.0,620,1.0,0.0,620.0,5.0,620.0,5.0,620.0,7.0,620.0,7.0,1.0,2.0,0.0,78.06856784457442,1025.0,0.072,14.823,98.0,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.696180028531723,-0.906575738573916,0.4149454909275577,3.0
Oman,698,1985,40.0357823978528,2.0,0.0,698,0.0,23.0,,0.0,,0.0,,0.0,,0.0,,,0.0,78.06856784457442,502.0,0.016,15.322,98.857,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.7292897040946293,0.8426084971501678,0.03716980503089882,0.0
Qatar,694,1985,36.9529767218709,3.0,0.0,694,0.0,0.0,,0.0,,0.0,,0.0,,0.0,,,0.0,78.06856784457442,315.2421917808219,0.016,39.521,94.6,1.0,84.41499950860053,84.29482966587985,95.4788734869999,3.67683217620326,-0.906575738573916,-0.17975466996708317,0.0
Saudi Arabia,670,1985,27.6445211447861,4.0,0.0,670,0.0,438.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,78.06856784457442,3600.955,0.014,20.995,99.091,1.0,84.41499950860053,84.29482966587985,95.4788734869999,3.044284314136157,1.488496730023655,1.236921820682567,2.0
United Arab Emirates,696,1985,23.7113309073601,3.0,0.0,696,0.0,15.0,,0.0,,0.0,,0.0,,0.0,,,0.0,78.06856784457442,1211.1460000000002,0.02,103.401,95.0,1.0,84.41499950860053,84.29482966587985,95.4788734869999,4.638614633207447,0.6998271532876725,0.5118690546954275,0.0
Venezuela,101,1985,15.6094632774951,3.0,0.0,101,0.0,30.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,78.06856784457442,1744.0,0.732,10.178,90.833,1.0,84.41499950860053,84.29482966587985,95.4788734869999,2.320228528166641,0.9242956489774293,0.7360242314449044,2.0
Yemen People's Republic,680,1985,,10.0,,,,22.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,0.0,78.06856784457442,,0.09,3.052,72.6,1.0,84.41499950860053,84.29482966587985,95.4788734869999,1.1157971134222107,0.8284140209864563,-1.6570383506500863,2.0
Algeria,615,1986,5.87028540433224,3.0,0.0,615,0.0,10.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,40.11413813338434,1126.0008082191782,0.208,9.762,74.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.278497297464956,0.551736519968323,0.4691061382327157,1.0
Angola,540,1986,6.31853106919339,4.0,0.0,540,0.0,0.0,,0.0,,0.0,540.0,4.0,540.0,4.0,2.0,,1.0,40.11413813338434,282.7168767123288,0.074,2.887,46.667,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.0602179006807981,-0.906575738573916,-0.22747329398665653,2.0
Bahrain,692,1986,23.3122958880053,3.0,0.0,692,0.0,110.0,,0.0,,0.0,692.0,3.0,692.0,3.0,1.0,,0.0,40.11413813338434,,0.05,15.43,94.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.7363136663750693,1.250664518218334,,1.0
Congo,484,1986,9.9166539586636,1.0,1.0,484,0.0,8.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.11413813338434,115.43309589041098,0.113,3.413,82.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.22759166992457,0.46540330148207043,-0.5801586827127291,0.0
Equatorial Guinea,411,1986,0.0,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,40.11413813338434,,0.148,2.457,97.5,1.0,78.06856784457442,67.53256849551975,79.42047400455434,0.8989410935390421,,-1.6570383506500863,1.0
Gabon,481,1986,7.65871418724573,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,40.11413813338434,166.1272602739726,0.183,10.248,86.714,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.327082564594433,0.34978817402262213,-0.44502759932279046,1.0
Iran,630,1986,5.3261828496059,0.0,0.0,630,1.0,0.0,630.0,13.0,630.0,13.0,630.0,4.0,630.0,4.0,3.0,1.0,2.0,40.11413813338434,2054.238356164384,0.11,4.84,92.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.5769147207285403,-0.906575738573916,0.842479883384853,4.0
Iraq,645,1986,14.1460394762865,3.0,0.0,645,1.0,7.0,,0.0,,0.0,645.0,4.0,645.0,4.0,4.0,2.0,3.0,40.11413813338434,1899.4186301369864,0.08,7.825,89.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.057323736426217,0.41228863893663886,0.791067806036223,6.0
Kuwait,690,1986,25.9575961918451,2.0,0.0,690,0.0,27.0,690.0,1.0,690.0,1.0,690.0,2.0,690.0,2.0,,1.0,0.0,40.11413813338434,1210.0,0.09,29.423,98.333,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.381776681422551,0.8925488524689624,0.5113094391834627,1.0
Libya,620,1986,,8.0,0.0,620,1.0,0.0,620.0,15.0,620.0,15.0,620.0,28.0,620.0,28.0,,2.0,0.0,40.11413813338434,1064.0,0.072,13.894,93.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.631457092270689,-0.906575738573916,0.4363363783285377,2.0
Oman,698,1986,30.4656609703086,2.0,0.0,698,0.0,23.0,,0.0,,0.0,,0.0,,0.0,,,0.0,40.11413813338434,564.0,0.016,14.498,98.857,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.674010708878686,0.8426084971501678,0.09493407479196535,0.0
Qatar,694,1986,22.8930495726225,3.0,0.0,694,0.0,0.0,694.0,2.0,694.0,2.0,694.0,1.0,694.0,1.0,,1.0,0.0,40.11413813338434,355.0975342465753,0.016,33.348,94.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,3.506997800548367,-0.906575738573916,-0.12629163743464497,1.0
Saudi Arabia,670,1986,23.1470283478854,4.0,0.0,670,0.0,446.0,,0.0,,0.0,670.0,2.0,670.0,2.0,,2.0,0.0,40.11413813338434,5208.200000000001,0.014,19.875,99.091,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.9894626605403958,1.4910207623467735,1.5231284968581311,2.0
United Arab Emirates,696,1986,17.0122917735774,3.0,0.0,696,0.0,15.0,,0.0,,0.0,696.0,1.0,696.0,1.0,,,0.0,40.11413813338434,1412.55,0.02,89.691,95.0,1.0,78.06856784457442,67.53256849551975,79.42047400455434,4.496370429582752,0.6998271532876725,0.6043210309713383,0.0
Venezuela,101,1986,7.36089191172372,3.0,0.0,101,0.0,35.0,,0.0,,0.0,,0.0,,0.0,,2.0,0.0,40.11413813338434,1886.0,0.73,10.0,90.833,1.0,78.06856784457442,67.53256849551975,79.42047400455434,2.302585092994046,0.969233931998276,0.7864582672609651,2.0
Yemen People's Republic,680,1986,,9.0,,,,27.0,,0.0,,0.0,,0.0,,0.0,1.0,1.0,1.0,40.11413813338434,10.0,0.09,2.949,72.6,1.0,78.06856784457442,67.53256849551975,79.42047400455434,1.0814661298331392,0.8925488524689624,-1.2476384354545211,2.0
Algeria,615,1987,8.53318724872721,3.0,0.0,615,0.0,10.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,49.436177483087874,1178.1400684931507,0.208,9.276,74.0,1.0,40.11413813338434,55.87296115368221,68.48696092282235,2.227430419393285,0.551736519968323,0.4955819676890916,1.0
Angola,540,1987,15.1707819484774,4.0,0.0,540,0.0,0.0,540.0,1.0,540.0,1.0,540.0,4.0,540.0,4.0,2.0,,1.0,49.436177483087874,355.3957808219178,0.074,2.936,46.667,1.0,40.11413813338434,55.87296115368221,68.48696092282235,1.0770481107522691,-0.906575738573916,-0.12590974255260728,2.0
Bahrain,692,1987,30.0343307928011,3.0,0.0,692,0.0,133.0,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,49.436177483087874,,0.05,15.327,94.0,1.0,40.11413813338434,55.87296115368221,68.48696092282235,2.7296159790167707,1.2892321977285726,,1.0
Congo,484,1987,18.2464767133142,1.0,1.0,484,0.0,6.0,484.0,1.0,484.0,1.0,484.0,1.0,484.0,1.0,,,0.0,49.436177483087874,122.53249315068496,0.113,3.227,82.6,1.0,40.11413813338434,55.87296115368221,68.48696092282235,1.1715529130698248,0.34978817402262213,-0.5587345828361908,0.0
Equatorial Guinea,411,1987,0.0,0.0,1.0,411,0.0,,,0.0,,0.0,,0.0,,0.0,1.0,,0.0,49.436177483087874,,0.148,2.442,97.5,1.0,40.11413813338434,55.87296115368221,68.48696092282235,0.892817375688513,,-1.6570383506500863,1.0
Gabon,481,1987,16.0471420740884,2.0,1.0,481,0.0,6.0,,0.0,,0.0,,0.0,,0.0,,1.0,0.0,49.436177483087874,154.79175342465754,0.183,9.323,86.714,1.0,40.11413813338434,55.87296115368221,68.48696092282235,2.2324844653145566,0.34978817402262213,-0.4721050304747085,1.0
Iran,630,1987,11.7165752598757,0.0,0.0,630,1.0,0.0,630.0,22.0,630.0,22.0,630.0,11.0,630.0,11.0,3.0,1.0,2.0,49.436177483087874,2342.4383561643835,0.172,4.627,92.0,1.0,40.11413813338434,55.87296115368221,68.48696092282235,1.5319087099248625,-0.906575738573916,0.9305656781592067,4.0
Iraq,645,1987,19.900227861851,3.0,0.0,645,1.0,7.0,645.0,3.0,645.0,3.0,645.0,6.0,645.0,6.0,4.0,2.0,3.0,49.436177483087874,2391.277260273973,0.08,7.941,89.0,1.0,40.11413813338434,55.87296115368221,68.48696092282235,2.072039211913074,0.41228863893663886,0.9446358244833615,6.0
Kuwait,690,1987,23.618710661554,2.0,0.0,690,0.0,26.0,,0.0,,0.0,690.0,10.0,690.0,10.0,,1.0,0.0,49.436177483087874,1072.0,0.089,28.387,98.333,1.0,40.11413813338434,55.87296115368221,68.48696092282235,3.345931293890386,0.8809714489521415,0.4406477688351544,1.0
