StateNme,code,year,TX.VAL.FUEL.ZS.UN,kane,mie_init_2,mie_target_2,mie_init_4,mie_target_4,v2x_polyarchy,v2x_accountability,v2svstterr,e_gdp,e_gdppc,e_pop,e_pt_coup_attempts,v2ex_hogw,v2svindep,miller,opec,for_priv,dom_for_priv,dom_priv,dom_for_pub,dom_pub,revolutionaryleader,number,nsa,oil production - barrels,hog_right,leader_right,price,price_lagged1,rolling_mean_3,rolling_mean_5,milex,milper,cinc,event_x,log_gdppc,log_gdp,log_pop,troops_yj,prod_yj,right,share,cumulative_mean_share,id,ccode1,hostlev,days,price2023,event_y,tstart,tstop
Turkmenistan,701.0,2002.0,,5.0,0.0,0.0,0.0,0.0,0.071,-1.688,99.111,3470.042,7.003,495.595,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,9.0,0.0,165.26027397260273,0.0,0.0,42.388467738015144,42.06377429469495,44.957964688144095,38.30273081735835,350000.0,18.0,0.00071016082,,1.9463386286733806,8.151921976614053,6.20575906092282,0.029335942094017995,-1.0630679978988602,0.0,,1.0,,,,,,,,
United Arab Emirates,696.0,2002.0,55.72610899549457,1321.0,0.0,0.0,0.0,0.0,0.024,-0.953,95.2,34819.538,91.326,381.389,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2366.26,1.0,1.0,42.388467738015144,42.06377429469495,44.957964688144095,38.30273081735835,2490000.0,42.0,0.0020965694,,4.514435522525584,10.45793394499751,5.943819851638712,1.6378594439548362,0.7478809666373744,1.0,,0.6594444444444444,,,,,,,,
Venezuela,101.0,2002.0,80.11915392477631,27.0,1.0,0.0,0.0,0.0,0.5,0.374,91.231,23021.603,8.919,2581.699,1.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2975.0873521917806,0.0,0.0,42.388467738015144,42.06377429469495,44.957964688144095,38.30273081735835,1379000.0,82.0,0.0051065441,,2.1881838326840706,10.044188314951375,7.8562029883135995,0.7045405654068834,0.9318781844915618,0.0,,0.20553622047244094,,,,,,,,
Yemen People's Republic,680.0,2002.0,93.2586484850577,8.0,0.0,0.0,0.0,0.0,0.268,-0.082,73.8,4941.598,2.615,1890.454,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,456.8481808219177,,,42.388467738015144,42.06377429469495,44.957964688144095,38.30273081735835,,,,,0.9612640975168864,8.505444039654394,7.544572290847703,0.23087061194390485,-0.4377767771905728,,,,,,,,,,,
Algeria,615.0,2003.0,98.0418496791982,7.0,1.0,0.0,0.0,0.0,0.333,0.045,83.429,34932.163,10.069,3470.283,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,2.0,1826.281424657534,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,2206000.0,127.0,0.0036856791,,2.309461396933478,10.461163259731372,8.151991425811344,0.17425221122363588,0.5455945948152682,0.0,0.25,0.7039133333333333,,,,,,,,
Angola,540.0,2003.0,,0.0,0.0,0.0,0.0,0.0,0.178,-0.289,88.625,5501.34,3.178,1731.459,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,869.5630685,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,750000.0,120.0,0.0019920841,,1.1562520681145243,8.61274697790968,7.456719684670992,-1.125178511956645,-0.0009489112514814783,0.0,0.0,0.1936,,,,,,,,
Azerbaijan,373.0,2003.0,86.00897294132177,5.0,3.0,9.0,1.0,8.0,0.239,-0.589,83.462,3914.662,4.531,864.272,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,307.9339726027397,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,950000.0,66.0,0.0014262773,9.0,1.5109426656850011,8.272484270087384,6.761887534075084,0.029335942094017995,-0.6894531885462906,1.0,,,,,,,,,,
Congo,484.0,2003.0,,0.0,0.0,0.0,0.0,0.0,0.255,-0.327,84.6,1055.676,2.997,352.341,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,217.0,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,49000.0,10.0,0.00037579381,,1.0976117883345262,6.96193659900606,5.864599456662646,-1.125178511956645,-0.9030104632632211,0.0,,0.03333333333333333,,,,,,,,
Gabon,481.0,2003.0,88.37102638276536,0.0,0.0,0.0,0.0,0.0,0.349,0.193,86.714,1505.917,10.81,139.333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,273.99999999999994,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,15000.0,5.0,0.00016023361,,2.3804716316511167,7.317157293959262,4.936866751509287,-1.125178511956645,-0.7616982879323267,1.0,,,,,,,,,,
Iran,630.0,2003.0,79.4780554871552,0.0,2.0,4.0,1.0,3.0,0.232,0.005,91.611,65734.369,9.113,7215.661,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4083.606575739726,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,4271000.0,540.0,0.013265464,4.0,2.2097019655139896,11.093377187936538,8.884009081703216,-1.125178511956645,1.1946667582625994,0.0,,0.9761904761904762,678.0,630.0,4.0,1.0,48.95,1.0,0.0,1.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,45.01,0.0,0.0,1.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,45.01,0.0,1.0,2.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,45.01,0.0,2.0,3.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,48.87,0.0,3.0,4.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,55.34,0.0,4.0,5.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,47.54,0.0,5.0,6.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,50.19,0.0,6.0,7.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,50.03,0.0,7.0,8.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,50.03,0.0,8.0,9.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,50.03,0.0,9.0,10.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,51.57,0.0,10.0,11.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,48.82,0.0,11.0,12.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,47.28,0.0,12.0,13.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,48.11,0.0,13.0,14.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,47.05,0.0,14.0,15.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,47.05,0.0,15.0,16.0
Iraq,645.0,2003.0,,136000.0,1.0,32.0,1.0,21.0,0.186,-0.364,65.535,13901.534,4.943,2812.957,0.0,0.5,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,1344.0,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,389.0,0.0066379537,22.0,1.597972434324822,9.539754472741828,7.941991522201675,2.066390093451587,0.31395215455410314,1.0,,0.34517297297297295,452.0,645.0,5.0,17.0,47.05,1.0,16.0,17.0
Kazakhstan,705.0,2003.0,61.221035562511815,5.0,0.0,1.0,0.0,0.0,0.25,-0.266,98.333,17236.029,10.801,1596.031,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1080.63777260274,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,1500000.0,66.0,0.0032513286,,2.379638722436337,9.754757181259262,7.375275201380016,0.029335942094017995,0.15420038989470267,0.0,,0.3233942857142857,,,,,,,,
Kuwait,690.0,2003.0,93.4376463361072,62080.0,1.0,0.0,0.0,0.0,0.286,0.544,97.889,11534.786,50.066,230.432,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2371.2638630136985,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,3881000.0,16.0,0.0018707679,,3.913342134994044,9.353122618203423,5.439955808066456,2.021892011990509,0.7495560645483935,1.0,,1.0,,,,,,,,
Laos,812.0,2003.0,,5.0,0.0,0.0,0.0,0.0,0.092,-1.12,95.429,1447.42,2.447,591.722,0.0,0.0,1.0,0.0,0.0,,,,,,1.0,2.0,0.0,,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,11000.0,29.0,0.00045802793,,0.8948627844605347,7.277537940216899,6.383036929995339,0.029335942094017995,,0.0,,,,,,,,,,
Libya,620.0,2003.0,,0.0,0.0,0.0,0.0,0.0,0.072,-1.314,93.111,8844.548,15.105,585.587,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1485.0,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,534000.0,76.0,0.0015858182,,2.7150258148386355,9.087556502970424,6.372614762947139,-1.125178511956645,0.3884043700437283,0.0,,0.5806451612903226,,,,,,,,
Nigeria,475.0,2003.0,97.89667810493678,14.0,0.0,0.0,0.0,0.0,0.434,0.745,82.75,32671.11,2.404,13594.203,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,2298.7848616438355,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,478000.0,78.0,0.0076932772,,0.8771340166729611,10.394246480142826,9.517398730853788,0.4594142078871652,0.7249821148165287,0.0,0.0,0.6780061728395061,,,,,,,,
Oman,698.0,2003.0,76.82453039642331,1131.0,1.0,0.0,0.0,0.0,0.153,-0.459,96.667,5748.746,22.779,252.46,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0.0,819.5090410958906,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,2468000.0,42.0,0.0010725674,,3.1258390588992064,8.656737023050455,5.531252820324716,1.6141017127877935,-0.042589227593047514,1.0,,0.8300000000000001,,,,,,,,
Qatar,694.0,2003.0,92.32409246871217,7369.0,1.0,0.0,0.0,0.0,0.041,-1.127,98.667,5202.11,70.807,73.483,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,947.3885863703218,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,1923000.0,12.0,0.00098178699,,4.2599578658688495,8.556819591498217,4.297054086949545,1.8513086483323646,0.059774353267042425,0.0,,0.7692307692307693,,,,,,,,
Russia,365.0,2003.0,54.50751990171817,78.0,7.0,4.0,0.0,1.0,0.342,0.121,98.333,223701.806,14.698,15223.167,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,49.0,1.0,8602.47518750685,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,65200000.0,961.0,0.049654987,,2.6877114301066793,12.318069220758105,9.630573691241478,1.0415222613885606,1.8527238208652272,1.0,0.0,0.8923492822966508,,,,,,,,
Saudi Arabia,670.0,2003.0,89.67784926594686,2155.0,2.0,0.0,0.0,0.0,0.018,-1.185,99.091,56574.158,23.872,2370.395,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,6.0,0.0,9628.159976346153,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,18747000.0,200.0,0.010115762,,3.17270622402135,10.94330758749218,7.770811886908498,1.7074322874716839,1.957300954290813,1.0,,1.0,,,,,,,,
Syria,652.0,2003.0,71.34500377041458,9.0,1.0,3.0,1.0,1.0,0.152,-1.14,88.636,7954.904,4.499,1768.478,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,652.0000000000001,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,1459000.0,319.0,0.0043650665,2.0,1.5038551498590351,8.981543872817234,7.477874568647322,0.28023324246145764,-0.2004910579417606,0.0,,0.0,,,,,,,,
Syria,652.0,2003.0,71.34500377041458,9.0,1.0,3.0,1.0,1.0,0.152,-1.14,88.636,7954.904,4.499,1768.478,0.0,0.0,1.0,4.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,0.0,652.0000000000001,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,1459000.0,319.0,0.0043650665,2.0,1.5038551498590351,8.981543872817234,7.477874568647322,0.28023324246145764,-0.2004910579417606,0.0,,0.0,,,,,,,,
Trinidad and Tobago,52.0,2003.0,68.2654581398313,6.0,0.0,0.0,0.0,0.0,0.756,1.326,98.5,2885.463,21.558,133.871,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,163.55399178082192,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,55000.0,3.0,0.00055365846,,3.0707469773594367,7.967440651334448,4.896876649703424,0.10817956814405515,-1.0690623546694706,0.0,,0.09421052631578948,,,,,,,,
Turkmenistan,701.0,2003.0,,5.0,0.0,0.0,0.0,0.0,0.07,-1.715,99.111,3695.517,7.454,495.884,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,8.0,0.0,175.73150684931505,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,350000.0,29.0,0.00081044756,,2.0087508010570665,8.21487574240378,6.206342028405106,0.029335942094017995,-1.0274282244191284,0.0,1.0,1.0,,,,,,,,
United Arab Emirates,696.0,2003.0,48.27282673319555,1532.0,1.0,0.0,0.0,0.0,0.024,-0.957,95.2,37488.856,91.794,408.481,0.0,0.5,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,4.0,0.0,2722.489,1.0,1.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,2517000.0,50.0,0.0021982361,,4.519546936013297,10.531798994460424,6.012445401590451,1.6597556068982136,0.8599893454673693,1.0,,0.6594444444444444,,,,,,,,
Venezuela,101.0,2003.0,82.24271099488149,21.0,3.0,0.0,2.0,0.0,0.484,0.332,91.231,22988.735,8.768,2622.603,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,3.0,0.0,2868.5614871232874,0.0,0.0,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,1283000.0,82.0,0.004768007,,2.1711087302056598,10.04275959231991,7.871922614999667,0.613977927506436,0.9022445852791987,0.0,,0.20553622047244094,,,,,,,,
Yemen People's Republic,680.0,2003.0,93.79278481021515,23.0,0.0,0.0,0.0,0.0,0.282,0.058,73.8,5465.347,2.778,1968.294,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,,0.0,0.0,450.5455287671232,,,47.75407937290903,42.388467738015144,44.06877380187304,43.0998238826273,,,,,1.021731244332152,8.606182893562897,7.58492245669849,0.6472340378278397,-0.446842549737645,,,,,,,,,,,
Algeria,615.0,2004.0,98.1581027723641,10.0,0.0,0.0,0.0,0.0,0.338,0.071,83.429,36846.888,10.5,3509.88,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,6.0,1.0,1920.6624590163935,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,2805000.0,132.0,0.003656178,,2.3513752571634776,10.514526443576441,8.163337127841299,0.323867648988448,0.5844645712615454,0.0,0.25,0.69898125,,,,,,,,
Angola,540.0,2004.0,,0.0,0.0,0.0,0.0,0.0,0.176,-0.3,88.625,6273.672,3.495,1795.472,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,7.0,1.0,1106.4412076502729,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,750000.0,114.0,0.0019540314,,1.2513333756857736,8.744117108136328,7.493023219002631,-1.125178511956645,0.17128767204366813,0.0,0.4,0.204856,,,,,,,,
Azerbaijan,373.0,2004.0,82.21637514650538,6.0,1.0,13.0,0.0,13.0,0.223,-0.637,83.462,4446.27,5.118,869.062,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,11.0,0.0,308.6536885245902,1.0,1.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,1100000.0,66.0,0.0014307967,,1.6327637377375972,8.399820821425166,6.767414469095504,0.10817956814405515,-0.6879983385853367,1.0,,,,,,,,,,
Congo,484.0,2004.0,,0.0,0.0,0.0,0.0,0.0,0.255,-0.325,84.6,1151.368,3.143,366.46,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,225.0,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,56000.0,10.0,0.0003800593,,1.1451777578154305,7.048706079602588,5.903889374852029,-1.125178511956645,-0.8813352570444691,0.0,,0.03333333333333333,,,,,,,,
Gabon,481.0,2004.0,76.18339320623932,1.0,0.0,0.0,0.0,0.0,0.349,0.201,86.714,1619.701,11.278,143.633,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,273.0,1.0,1.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,17000.0,5.0,0.00016061233,,2.4228539253849903,7.389996843290444,4.9672614352269235,-0.6214032291776785,-0.7639443695387469,1.0,,,,,,,,,,
Iran,630.0,2004.0,78.95868775432464,1.0,3.0,5.0,2.0,1.0,0.206,-0.14,91.611,70834.029,9.686,7314.939,0.0,0.5,1.0,4.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,4215.802732617486,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,5604000.0,480.0,0.013006804,3.0,2.2706815439810373,11.168094799806742,8.897673974390063,-0.6214032291776785,1.2216460985876747,0.0,,0.9761904761904762,,,,,,,,
Iraq,645.0,2004.0,96.00613585722012,134000.0,1.0,1.0,0.0,0.0,0.215,0.261,67.0,17162.269,5.836,2941.383,0.0,1.0,1.0,6.0,1.0,0.0,0.0,0.0,0.0,1.0,,2.0,3.0,2030.0,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,,284.0,0.0056022927,,1.7640456306605392,9.750468590408078,7.986635157888758,2.0656217379801585,0.627440095276971,0.0,,0.34517297297297295,,,,,,,,
Kazakhstan,705.0,2004.0,64.25558668040384,8.0,0.0,0.0,0.0,0.0,0.247,-0.257,98.333,19150.96,11.9,1609.861,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,1247.80887431694,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,1680000.0,66.0,0.0033929222,,2.4765384001174837,9.8601081239006,7.383903118847667,0.23087061194390485,0.2590968867085608,0.0,1.0,0.3421888888888889,,,,,,,,
Kuwait,690.0,2004.0,94.59859657239704,87544.0,0.0,0.0,0.0,0.0,0.285,0.546,97.889,13279.355,56.144,236.601,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,2520.2198360655743,1.0,1.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,3997000.0,16.0,0.0018132653,,4.027919818840859,9.49396585257379,5.466375178078042,2.0423864861939776,0.7980451725337866,1.0,,1.0,,,,,,,,
Laos,812.0,2004.0,,4.0,0.0,0.0,0.0,0.0,0.092,-1.116,95.429,1539.579,2.555,602.732,0.0,0.0,1.0,0.0,0.0,,,,,,1.0,2.0,0.0,,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,,29.0,0.00055090856,,0.9380522236556679,7.339264281410097,6.401472653488035,-0.06759975520793451,,0.0,,,,,,,,,,
Libya,620.0,2004.0,,0.0,0.0,0.0,0.0,0.0,0.073,-1.305,93.111,9511.928,15.98,595.222,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,0.0,1622.2551010000002,0.0,0.0,61.72808258528222,47.75407937290903,50.623543232068805,48.871211204524705,565000.0,76.0,0.0015773477,,2.7713379403381286,9.160301868955932,6.388934445201382,-1.125178511956645,0.45511079054170744,0.0,0.0,0.5625,,,,,,,,
